0.757190635451505,0.5529339718056754,0.8207704768424859,0.6597077409830837
0.7578595317725753,0.5550746769606713,0.8115366522972407,0.6580872431335724
0.7511705685618729,0.544593837039312,0.8232128534330861,0.6546639613214096
0.7511705685618729,0.5472275914018025,0.8104760462366347,0.6517571688273823
0.7538461538461538,0.5495209068659695,0.8115366522972407,0.6542197333026337
0.7505016722408027,0.5447995328613607,0.7730262424327248,0.6385199440255326
0.7558528428093645,0.5527125895546948,0.8055960582378348,0.6543262702515894
0.7478260869565216,0.5422089645886013,0.7593781334357786,0.6322334077700134
0.7511705685618729,0.5468062805119408,0.7719656363721188,0.6393064982977512
0.745819397993311,0.5388120675702781,0.7687239168513295,0.6331073380354243
0.7498327759197323,0.5453758730560387,0.8015556541974307,0.6476825704234062
0.7464882943143812,0.5409122781234931,0.7719656363721188,0.6350285264776371
0.748494983277592,0.5440609867411523,0.7899277472206865,0.6431046574110748
0.7458193979933111,0.5384858444924793,0.7780262424327249,0.6357497767350813
0.7391304347826086,0.5309883546362915,0.7967300728020819,0.6361124548551056
