0.7525083612040134,0.545479268206541,0.826831082903092,0.6566502776635803
0.7525083612040133,0.5461715429981273,0.8189102908238841,0.6545310433060221
0.7471571906354514,0.5394826940565988,0.8248508848832901,0.6516386226202585
0.7498327759197323,0.5439331366764995,0.8171764662786389,0.6522853638704744
0.7464882943143811,0.5383874953084843,0.8184693513811026,0.6489081438121442
0.7531772575250836,0.5470680771843454,0.7855262424327247,0.6443864842650664
0.7471571906354514,0.5416523915132567,0.8047533286160353,0.6464308075682703
0.748494983277592,0.540502497948204,0.7895666464731289,0.641381188656117
0.745819397993311,0.5383897213274182,0.7704033347931236,0.6331392174722718
0.7418060200668896,0.5335838891249796,0.7645960098745852,0.6282939100463294
0.7424749163879598,0.5340787159355957,0.7695960098745853,0.6303139006266841
0.7491638795986622,0.5471584820740926,0.7387334236159594,0.6269404033559425
0.7484949832775919,0.5423567082688461,0.7645960098745852,0.6340847337388672
0.7478260869565218,0.5424170971727538,0.7543496364000284,0.6303445554893337
0.7451505016722408,0.5422386758247246,0.7398959352159566,0.6241146612612928
